date,total,imported,local,others,total_avg,imported_avg,local_avg,others_avg
2022-10-21,37239,64,37175,0,40033.5714,40.4286,39993.1429,0.0
2022-10-22,35624,45,35579,0,38915.8571,43.5714,38872.2857,0.0
2022-10-23,35329,43,35286,0,38035.1429,41.1429,37994.0,0.0
2022-10-24,26320,21,26299,0,37677.1429,38.8571,37638.2857,0.0
2022-10-25,39152,52,39100,0,36862.5714,41.7143,36820.8571,0.0
2022-10-26,40254,50,40204,0,36242.2857,45.4286,36196.8571,0.0
2022-10-27,35657,58,35599,0,35653.5714,47.5714,35606.0,0.0
2022-10-28,34562,38,34524,0,35271.1429,43.8571,35227.2857,0.0
2022-10-29,32477,34,32443,0,34821.5714,42.2857,34779.2857,0.0
2022-10-30,31530,43,31487,0,34278.8571,42.2857,34236.5714,0.0
2022-10-31,22616,41,22575,0,33749.7143,45.1429,33704.5714,0.0
2022-11-01,34243,32,34211,0,33048.4286,42.2857,33006.1429,0.0
2022-11-02,33156,65,33091,0,32034.4286,44.4286,31990.0,0.0
2022-11-03,29952,48,29904,0,31219.4286,43.0,31176.4286,0.0
2022-11-04,27581,41,27540,0,30222.1429,43.4286,30178.7143,0.0
2022-11-05,25535,39,25496,0,29230.4286,44.1429,29186.2857,0.0
2022-11-06,24345,46,24299,0,28204.0,44.5714,28159.4286,0.0
2022-11-07,16556,23,16533,0,27338.2857,42.0,27296.2857,0.0
2022-11-08,24958,38,24920,0,26011.8571,42.8571,25969.0,0.0
2022-11-09,24833,56,24777,0,24822.8571,41.5714,24781.2857,0.0
2022-11-10,22320,39,22281,0,23732.5714,40.2857,23692.2857,0.0
2022-11-11,20285,30,20255,0,22690.2857,38.7143,22651.5714,0.0
2022-11-12,19208,52,19156,0,21786.4286,40.5714,21745.8571,0.0
2022-11-13,18597,40,18557,0,20965.2857,39.7143,20925.5714,0.0
2022-11-14,16606,40,16566,0,20972.4286,42.1429,20930.2857,0.0
2022-11-15,18541,46,18495,0,20055.7143,43.2857,20012.4286,0.0
2022-11-16,22676,50,22626,0,19747.5714,42.4286,19705.1429,0.0
2022-11-17,20116,40,20076,0,19432.7143,42.5714,19390.1429,0.0
2022-11-18,17997,49,17948,0,19105.8571,45.2857,19060.5714,0.0
2022-11-19,16559,56,16503,0,18727.4286,45.8571,18681.5714,0.0
2022-11-20,16218,39,16179,0,18387.5714,45.7143,18341.8571,0.0
2022-11-21,11895,28,11867,0,17714.5714,44.0,17670.5714,0.0
2022-11-22,18169,30,18139,0,17661.4286,41.7143,17619.7143,0.0
2022-11-23,17883,52,17831,0,16976.7143,42.0,16934.7143,0.0
2022-11-24,16040,35,16005,0,16394.4286,41.2857,16353.1429,0.0
2022-11-25,14183,55,14128,0,15849.5714,42.1429,15807.4286,0.0
2022-11-26,13245,46,13199,0,15376.1429,40.7143,15335.4286,0.0
2022-11-27,13297,35,13262,0,14958.8571,40.1429,14918.7143,0.0
2022-11-28,10651,77,10574,0,14781.1429,47.1429,14734.0,0.0
2022-11-29,17281,41,17240,0,14654.2857,48.7143,14605.5714,0.0
2022-11-30,17714,62,17652,0,14630.1429,50.1429,14580.0,0.0
2022-12-01,15642,54,15588,0,14573.2857,52.8571,14520.4286,0.0
2022-12-02,14073,60,14013,0,14557.5714,53.5714,14504.0,0.0
2022-12-03,13136,54,13082,0,14542.0,54.7143,14487.2857,0.0
2022-12-04,13009,39,12970,0,14500.8571,55.2857,14445.5714,0.0
2022-12-05,10241,35,10206,0,14442.2857,49.2857,14393.0,0.0
2022-12-06,16010,27,15983,0,14260.7143,47.2857,14213.4286,0.0
2022-12-07,16723,47,16676,0,14119.1429,45.1429,14074.0,0.0
2022-12-08,15273,57,15216,0,14066.4286,45.5714,14020.8571,0.0
2022-12-09,14355,67,14288,0,14106.7143,46.5714,14060.1429,0.0
2022-12-10,14276,55,14221,0,14269.5714,46.7143,14222.8571,0.0
2022-12-11,14083,57,14026,0,14423.0,49.2857,14373.7143,0.0
2022-12-12,10853,30,10823,0,14510.4286,48.5714,14461.8571,0.0
2022-12-13,17155,54,17101,0,14674.0,52.4286,14621.5714,0.0
2022-12-14,17638,112,17526,0,14804.7143,61.7143,14743.0,0.0
2022-12-15,16078,59,16019,0,14919.7143,62.0,14857.7143,0.0
2022-12-16,15404,102,15302,0,15069.5714,67.0,15002.5714,0.0
2022-12-17,15616,151,15465,0,15261.0,80.7143,15180.2857,0.0
2022-12-18,15122,76,15046,0,15409.4286,83.4286,15326.0,0.0
2022-12-19,10361,43,10318,0,15339.1429,85.2857,15253.8571,0.0
2022-12-20,17125,52,17073,0,15334.8571,85.0,15249.8571,0.0
2022-12-21,19141,100,19041,0,15549.5714,83.2857,15466.2857,0.0
2022-12-22,19875,94,19781,0,16092.0,88.2857,16003.7143,0.0
2022-12-23,19061,103,18958,0,16614.4286,88.4286,16526.0,0.0
2022-12-24,18056,118,17938,0,16963.0,83.7143,16879.2857,0.0
2022-12-25,17728,79,17649,0,17335.2857,84.1429,17251.1429,0.0
2022-12-26,14234,71,14163,0,17888.5714,88.1429,17800.4286,0.0
2022-12-27,24480,56,24424,0,18939.2857,88.7143,18850.5714,0.0
2022-12-28,28158,226,27932,0,20227.4286,106.7143,20120.7143,0.0
2022-12-29,27940,148,27792,0,21379.5714,114.4286,21265.1429,0.0
2022-12-30,27408,190,27218,0,22572.0,126.8571,22445.1429,0.0
2022-12-31,25740,67,25673,0,23669.7143,119.5714,23550.1429,0.0
2023-01-01,,,,,,,,
2023-01-02,,,,,,,,
2023-01-03,,,,,,,,
2023-01-04,,,,,,,,
2023-01-05,,,,,,,,
2023-01-06,,,,,,,,
2023-01-07,,,,,,,,
2023-01-08,,,,,,,,
2023-01-09,,,,,,,,
2023-01-10,,,,,,,,
2023-01-11,,,,,,,,
2023-01-12,,,,,,,,
2023-01-13,,,,,,,,
2023-01-14,,,,,,,,
2023-01-15,,,,,,,,
2023-01-16,,,,,,,,
2023-01-17,,,,,,,,
2023-01-18,,,,,,,,
