date,positivity,fatality
2021-01-01,0.00506516969931604,0.008822470291681673
2021-01-02,0.005294809779056085,0.00878293601003764
2021-01-03,0.0057031669350509915,0.008740635033892259
2021-01-04,0.005703224914451626,0.008706467661691543
2021-01-05,0.005820847256656247,0.008672566371681416
2021-01-06,0.006068503350707371,0.008638928067700988
2021-01-07,0.00619724735761539,0.008604038630377524
2021-01-08,0.006142322097378278,0.00856942987058412
2021-01-09,0.005852258088262357,0.008539560822586266
2021-01-10,0.005293086799470692,0.008515815085158149
2021-01-11,0.005108331865421877,0.0084877879785207
2021-01-12,0.0049591899989668365,0.00845702450811184
2021-01-13,0.004914088182465177,0.00842358604091456
2021-01-14,0.004724985858316973,0.008394723316772315
2021-01-15,0.004451086779947366,0.008368915456874466
2021-01-16,0.004402377283733216,0.008336168764886015
2021-01-17,0.004592876478997475,0.008298052497883152
2021-01-18,0.004612812085567664,0.008258890948929716
2021-01-19,0.004590270798815764,0.0082173402649673
2021-01-20,0.004406959957450041,0.008178935069270572
2021-01-21,0.004394194912234864,0.008136831617402857
2021-01-22,0.004628479826601342,0.008085808580858085
2021-01-23,0.004608690060234508,0.0080420154275398
2021-01-24,0.004531907075490956,0.007997388607801534
2021-01-25,0.004332908538378591,0.00796230094247644
2021-01-26,0.003999699553085215,0.007933937823834197
2021-01-27,0.0037543770982997,0.007904500725923537
2021-01-28,0.003446245497367692,0.007876547178910143
2021-01-29,0.0029591178853052517,0.008014104824491103
2021-01-30,0.002708910891089109,0.008141762452107279
2021-01-31,0.002413039519213258,0.008272351256761054
2021-02-01,0.0022821973879882797,0.008400697416389283
2021-02-02,0.0022221597142133833,0.008525418377012947
2021-02-03,0.0021650326797385618,0.008807801195344448
2021-02-04,0.002155576382380506,0.009088060169225948
2021-02-05,0.0022450461108273066,0.00921011551670309
2021-02-06,0.0021539305803265196,0.00934433888802367
2021-02-07,0.002125742602134189,0.009476464191393504
2021-02-08,0.0020689952441845425,0.009607934294126765
2021-02-09,0.0021413945636713193,0.009735744089012517
2021-02-10,0.0022575308471772244,0.009708737864077669
2021-02-11,0.002379992706473964,0.009683369197663695
2021-02-12,0.002447770167264294,0.009662576687116564
2021-02-13,0.0026863022569735924,0.00964334915046686
2021-02-14,0.0029091308285533924,0.009628610729023383
2021-02-15,0.0032454760031471273,0.009615384615384614
2021-02-16,0.003199337548931044,0.009609517998779743
2021-02-17,0.002941052896937103,0.0096051227321238
2021-02-18,0.002578135600886517,0.009599268627152217
2021-02-19,0.002177841619943468,0.00959342165372316
2021-02-20,0.0018315878457709103,0.009586122945830796
2021-02-21,0.0015918348237277027,0.009578835335259236
2021-02-22,0.0013264945171559957,0.009571558796718324
2021-02-23,0.0012651512059747786,0.009564293304994687
2021-02-24,0.0013954570121714864,0.009552691432903715
2021-02-25,0.0016216623925177252,0.009536784741144414
2021-02-26,0.0018667377804868763,0.0095223700120919
2021-02-27,0.0021718053131665697,0.009505129752564876
2021-02-28,0.002520677432059866,0.009486523113988857
2021-03-01,0.0029843322556577963,0.009467989179440937
2021-03-02,0.0035332567794364458,0.009449527523623819
2021-03-03,0.003978779840848807,0.00943254978290163
2021-03-04,0.00412744752604822,0.009419856459330144
2021-03-05,0.00418972740909326,0.00955651784381066
2021-03-06,0.004298369764638045,0.009687034277198211
2021-03-07,0.0044069236487203995,0.009815585960737658
2021-03-08,0.0045804600593949765,0.009933283914010377
2021-03-09,0.004790189691511784,0.010048766070636914
2021-03-10,0.004833296039382412,0.010166494769412114
